blfs-xdotool	chroot	6.4	0
blfs-clipmenu	chroot	0.6	0
blfs-libxt	chroot	12.7	0
blfs-libxmu	chroot	8.3	0
blfs-xauth	chroot	5.7	0
blfs-vdpauinfo	chroot	4.1	0
blfs-libzip	chroot	10.1	0
blfs-libconfig	chroot	2.9	0
blfs-libev	chroot	6.4	0
blfs-uthash	chroot	0.6	0
blfs-picom	chroot	14.8	0
blfs-smartmontools	chroot	18.6	0
blfs-go	chroot	213.1	0
blfs-tailscale	chroot	150.0	0
blfs-openbao	chroot	0.5	2
blfs-openbao	chroot	3.5	2
blfs-openbao	chroot	299.9	0
blfs-opentofu	chroot	0.5	1
blfs-opentofu	chroot	187.8	0
blfs-rsync	chroot	38.5	0
blfs-bash-completion	chroot	5.5	0
blfs-cbindgen	native	91.4	0
blfs-spirv-llvm-translator	native	3.2	1
blfs-llvm	native	8262.0	0
blfs-spirv-llvm-translator	native	158.1	0
blfs-libclc	native	247.0	0
blfs-mesa	native	519.1	0
slfs-htop	native	11.7	0
blfs-ffmpeg	native	475.7	0
blfs-nspr	native	9.5	0
blfs-nss	native	262.2	0
blfs-libarchive	native	45.0	0
blfs-firefox	native	115.8	1
blfs-nss	native	271.5	0
blfs-firefox	native	4864.1	2
blfs-libevent	native	22.7	0
blfs-firefox	native	7962.5	0
blfs-pciutils	native	3.3	0
blfs-pipewire	native	188.8	0
blfs-wireplumber	native	24.2	0
blfs-xorg-server	native	79.0	0
blfs-rsync	native	29.8	0
blfs-unixodbc	native	41.6	0
blfs-nvidia-vaapi-driver	native	5.7	0
blfs-mpv	native	34.3	0
blfs-libseccomp	native	11.3	0
blfs-runc	native	23.5	0
blfs-containerd	native	117.7	0
blfs-moby	native	128.8	0
blfs-docker-cli	native	47.1	0
blfs-docker-buildx	native	85.5	0
blfs-docker-compose	native	65.9	0
ch10-kernel	native	1283.0	0
blfs-nvidia-470xx	native	1400.2	0
blfs-tini	native	11.9	0
blfs-tini	native	1.2	0
blfs-nginx	native	42.6	0
blfs-tailscale	native	162.5	0
blfs-gnutls	native	152.8	0
blfs-fltk	native	35.5	0
blfs-tigervnc	native	49.6	0
